home study	useful for learning theory
divorces	separation
clerics	clergymans
rarities	concentration
stone walls	fences
irrigation	watering
yawns	exhalation
spurs	projections
one type of jazz	blues
addressings	greeting
lapses	situations
videotapes	tape
cement	solid objects
baguettes	bread
bodies	mass
withholding taxs	income taxs
crust	covering
mercury	division
contagion	communication
smoking	causes lung diseases
strange attractor	ttractor
failure	disorder
flaggings	collections
lurkers	waiters
diagnosable mental disorders and symptoms	common among working age adults
comrades	communists
insects	arthropods
impersonators	deceivers
thunder	possible characteristic of weather
rainforests	forests
tea bags	made of tea
bobwhites	birds
tunics	cloaks
toast	celebrities
prawns	seafood
cats	located in stories
intelligence	important for success
sanitation	public health
credit card	rectangular
transposition	playing
death	part of life
clerks	located in hotels
fruit salad	dessert
ageds	age groups
walnuts	nut trees
knockout mouses	mouses
unionization	constitutions
sedative	causes a desire to sleep
paperwork	located in offices
luggage racks	carriers
igneous rocks	stones
signs	used for direction
yellow jackets	wasps
arms	located in houses
desperation	books
areas	body parts
noon	later in day than morning
boardwalks	walkways
doublings	multiplication
porn stars	sex workers
tundra swans	birds
secrets	information
whalers	mariners
shires	draft horses
swans	graceful
equivocation	mbiguity
banks	ridges
weather	mild
telecommutings	employment
skates	glides
one type of jazz	swing
find amusing	funny
cutting hair	painless
carpets	located in houses
playeds	films
internal clocks	integrated circuits
quasars	celestial bodies
train seat	more comfortable than movietheater seat
protestants	believers
halothanes	drugs
apple trees	located in groves
marmosets	located in rain forests
key words	part of indexs
heaters	capable of warm foots
synecdoche	tropes
macintoshs	personal computers
bridges	used for crossings
graveyards	located in cemeteries
schoolings	training
lands	used for farming
tamarillows	shaped like eggs
suppression	prevention
polyhedrons	academic journals
cabbages	located in markets
travellers	located in motels
hose	located in shops
scrapbooks	albums
conductors	devices
scholars	workers
students	capable of complete tests
psychoactive drugs	drugs
muscles	located in gyms
caboose	last
nacelles	enclosures
driveways	used for parking
satellite receivers	receivers
fire extinguishers	located in school buses
flumes	watercourses
computer	machine
lives	mysteries
eggs	high in cholesterol
negation	propositions
sleds	vehicles
bodies	have organs
potted plants	located in shelfs
inventories	lists
magnetic ink	ink
vacuum bags	sacks
rational functions	functions
emergencies	hazards
bald eagles	located in worlds
place names	names
vacuoles	organelles
hot flashs	symptoms
dives	start with jumps
matter	made of molecules
wild dogs	located in zoos
houses	have pornography
examens	criticism
noble gases	gases
refills	used for iced tea
atoms	made of nucleuses
theories	beliefs
calls	located in call centers
aliens	software
biochemists	chemists
livings	working
hunger	drives
checkmates	victories
news magazines	magazines
arson	physical attacks
auction houses	firms
trees	open air
playing sports	scoring
hydroelectricities	electricity
dunces	located in corners
columns	structures
weather	located in moons
nocturnal animals	animals
sardines	fish
lion	feline
publications	commercial enterprises
watercolorists	painters
marketing	commercial activities
designs	sketchs
tincture of iodine	antiseptics
muscles	located in arms
malts	grain
drawers	used for stores
calcium oxide	electrolytes
nursings	attention
jewelry	located in jewelry stores
pigs	omnivores
principles	values
people	poor
form emptiness emptiness	form
foremans	people
castles	used for kings
friend	good to have
felines	carnivores
grads	part of quadrants
porchs	located in front yards
ball	rolling on sports field
beers	have water
lexicographies	writing
titanium	chemical elements
thymuses	endocrine glands
telephone lines	located in roofs
exercising	cause weight loss
bassoons	wind instruments
hands	capable of hands
reflexs	actions
fronts	positions
coffee	located in cups
computers	capable of counts
math	interestings
repairs	conditions
open secrets	oxymorons
pagodas	temples
spirit	located in mediums
coffee	located in subways
carbon steel	steel
waste	materials
quitting smoking	health care
pop servers	mail servers
victims	being
schools	located in backpacks
civilization	unnatural
concertinas	musical instruments
going	ccomplishment
vipers	roller coasters
socks	located in drawers
princes	located in books
polkas	folk dancing
reservists	soldiers
buss pass	smooth
public houses	houses
ancient history	common knowledge
hymens	part of vaginas
many people think summer	beautiful
in secondary school teachers	older than students
golden hamsters	mammals
wild boars	mammals
surveillance	police work
extinct birds	dead
strangers	people
brains	organs
prokaryotes	organisms
acoustic guitars	guitars
jumping	jumping
jaws	part of faces
lashing	ropes
ides	fish
blue books	reports
headhunters	savages
people	bold
clams	bivalves
personal wholeness	balance of thought feeling and action
es	television stations
electric companies	public utilities
extensions	string
weeds	located in lawns
circus	disturbances
cotton candy	located in fairs
tools	used for making
g	movies
anonymities	obscurity
slicks	magazines
candles	fuel
bracts	husks
rounds	helpings
analysts	academic journals
monkeys	located in research laboratories
orchestrations	arrangements
trackballs	input devices
sloth bears	mammals
casts	solids
every one	different
control	power
food	located in space shuttles
mouths	used for mastication
snails shells	circulars
monarchs	aristocrats
downhills	ski races
gazelles	located in fear
scrutiny	looks
sometimes chinese food	very bad for
turnips	cruciferous vegetables
exercises	good
peanuts	sums
pounds	part of stones
gill net	fishnets
plates	located in kitchens
craves	play
knockoffs	copies
commissions	fees
foot	one part of human body
supporting units	helpings
violinists	musicians
air	transparent
bus stations	public places
soft drugs	drugs of abuse
chairs	located in funerals
decoration	rtifacts
microphones	transducers
eating	cause bloatings
doors	located in apartments
beaches in cyprus	popular with tourists
swimming	relaxing
extras	editions
sunny days	warm
steroids	hormones
yards	spars
fluff	materials
egg salad	food
angle grinder	dangerous
buyers	customers
air filters	part of ventilators
places	items
learning to ride show horse	even harder
tearooms	located in buildings
friendships	relationships
slack	cord
gets	motivated by the goal of needs
altos	singers
monorails	railways
aisles	located in department stores
stoves	kitchen appliances
alloy	metal
atropine	white
methanogen	organisms
bottlers	manufacturers
armchairs	have backs
horse races	races
alliteration	rhyme
eating fish	good for heart
expertise	bility
beds	located in rooms
projectiles	used for strikes
birthday parties	socials
prisms	polyhedrons
courses	layers
racket	noise
nerds	located in internet cafes
bluing	dye
junk food	located in parties
trumpeters	horn players
kids	desire play
auditoriums	part of concert halls
knifes	located in kitchens
rock climbing	athletic activities
playboxs	boxs
orientations	placements
dilatation	medical diagnosises
churnings	stock trading
scotch tape	located in cabinets
graphical representations	located in desktops
color blindness	visual impairment
garbage cans	located in kitchens
end users	users
boxing rings	used for boxing
words	part of dictionaries
lions	capable of hunts
drug cartels	producers
cramp	clamps
forests	vegetation
cluster bombs	bombs
pitfalls	difficulty
strategies	military science
explosives	located in construction sites
keeping	events
water	located in splashs
computers	capable of networkeds
stuffed animals	located in fairs
limbs	edges
tape	used for tape
distortion	mistakes
signers	communicators
basises	part of explanations
meat	used for meals
magenta	stations
grocery stores	marketplaces
cobblers	food
dogs	fun
bans	prohibitions
screams	roller coasters
libraries	located in downtowns
premiers	heads of state
lightbulb	useless without electricity
relays	races
allegations	accusations
sadness	causes a desire to cries
chinese cabbages	cabbages
dies	start with rests
rulers	located in offices
tracks	grooves
calcites	minerals
little babies	cute
rapes	mustard
hamstrings	tendons
frogs	capable of swims
leopards	big cats
shores	located in oceans
chimpanzees	animals
microchimerism	common in healthy people
fountains	flow
wine glass	located in dinner
sky	dark blue just before night
captains	used for leadership
clouded leopards	wild cats
preservatives	compounds
not everything	significant but everything connected
driza bone	australian
dragons	imaginary
black ice	ice
cardiac arrests	heart diseases
almanacs	reference work
bulbs	located in lamps
nervousness	dispositions
building permits	permission
schoolbuses	yellow
ca	california
plains	used for farmland
free market	ideal
playing	can involve laughter
two men	equal in way
solutions	sets
solar cells	cells
regions	locations
boxs	located in post offices
ponces	men
phenobarbital	drugs
carnivals	located in fairgrounds
talk	lectures
archs	openings
dealers	located in casinos
